Client,Ticker,Quantity,Price,Sector,Country,AssetClass
Client_09,NVDA.US,2,225.03,Utilities,Canada,Bond
Client_10,MSFT.US,2,1346.42,Consumer,Brazil,ETF
Client_10,CVX.US,12,884.43,Semiconductors,Canada,Stock
Client_10,GOOGL.US,7,465.61,Finance,China,Stock
Client_10,JNJ.US,2,1209.79,Food,Canada,Bond
Client_10,ADBE.US,10,1355.2,Finance,China,ETF
Client_10,NVDA.US,4,220.89,Utilities,Japan,Stock
Client_10,JPM.US,2,1112.77,Food,Brazil,Bond
Client_10,V.US,10,997.22,Aerospace,France,Stock
Client_11,TSLA.US,17,363.01,Consumer,Australia,Stock
Client_11,GOOGL.US,12,613.89,Real Estate,Taiwan,ETF
Client_11,KO.US,2,1076.22,Aerospace,Germany,Stock
Client_11,V.US,14,27.31,Auto,Canada,Stock
Client_11,CVX.US,8,808.35,Aerospace,USA,Bond
Client_11,CRM.US,16,989.34,Energy,UK,Stock
Client_11,NVDA.US,3,320.65,Utilities,Netherlands,ETF
Client_11,JPM.US,1,1023.83,Healthcare,Brazil,Stock
Client_12,MCD.US,10,1353.43,Real Estate,Germany,Stock
Client_12,NVDA.US,20,689.97,Utilities,UK,ETF
Client_12,PEP.US,1,1228.8,Tech,Brazil,ETF
Client_12,AMZN.US,17,1272.69,Utilities,China,Stock
Client_12,CVX.US,1,1336.68,Entertainment,Netherlands,Bond
Client_12,CRM.US,15,1435.86,Consumer,China,Bond
Client_12,XOM.US,6,921.18,Consumer,France,Bond
Client_13,PFE.US,12,1475.46,Entertainment,France,Bond
Client_13,MSFT.US,1,549.54,Real Estate,Taiwan,Bond
Client_13,XOM.US,13,107.51,Tech,Taiwan,Stock
Client_13,NVDA.US,13,1111.08,Aerospace,Germany,Stock
Client_13,AAPL.US,18,1258.84,Food,Germany,ETF
Client_13,SBUX.US,8,288.28,Auto,Germany,ETF
Client_14,AAPL.US,2,234.05,Finance,Italy,ETF
Client_14,CRM.US,12,292.41,Utilities,Italy,Bond
Client_14,KO.US,10,1493.15,Auto,Netherlands,ETF
Client_14,TSLA.US,17,1268.14,Semiconductors,China,ETF
Client_14,GOOGL.US,10,445.56,Utilities,Taiwan,Bond
Client_14,AMZN.US,3,709.36,Finance,Netherlands,Bond
Client_14,CVX.US,1,1032.01,Aerospace,Australia,ETF
Client_15,MCD.US,12,1214.58,Food,China,Bond
Client_15,SBUX.US,12,1241.76,Utilities,Italy,Stock
Client_15,CVX.US,20,1324.82,Tech,Australia,Bond
Client_15,PFE.US,14,303.66,Food,Brazil,ETF
Client_15,PEP.US,12,509.37,Finance,Australia,Stock
Client_15,JNJ.US,18,169.84,Food,Taiwan,Stock
Client_15,TSLA.US,2,916.92,Aerospace,Australia,ETF
Client_16,JPM.US,3,872.9,Energy,Japan,Bond
Client_16,KO.US,9,28.49,Consumer,Canada,Bond
Client_16,JNJ.US,9,910.62,Entertainment,France,Stock
Client_16,MSFT.US,16,1120.37,Food,Germany,ETF
Client_16,GOOGL.US,4,1058.86,Real Estate,Australia,Stock
Client_16,PFE.US,3,123.15,Tech,Taiwan,Stock
Client_17,BAC.US,3,983.53,Aerospace,France,Bond
Client_17,PEP.US,19,1417.29,Real Estate,Netherlands,Stock
Client_17,ADBE.US,7,73.97,Auto,USA,Bond
Client_17,INTU.US,2,432.5,Real Estate,USA,Bond
Client_17,JNJ.US,18,105.26,Healthcare,Taiwan,Bond
Client_18,V.US,4,821.31,Energy,Taiwan,ETF
Client_18,GOOGL.US,14,208.19,Healthcare,UK,ETF
Client_18,BAC.US,12,854.64,Aerospace,Canada,ETF
Client_18,AMZN.US,7,155.94,Entertainment,USA,Stock
Client_18,AAPL.US,6,1284.21,Real Estate,Italy,Stock
Client_18,PFE.US,1,1400.89,Tech,Italy,Bond
Client_19,JNJ.US,15,65.36,Utilities,UK,ETF
Client_19,PEP.US,4,1334.03,Semiconductors,China,Stock
Client_19,INTU.US,1,1269.33,Utilities,USA,Stock
Client_19,MCD.US,7,1222.76,Finance,Japan,Bond
Client_19,V.US,19,921.26,Utilities,China,Bond
Client_20,INTU.US,10,527.99,Consumer,Canada,ETF
Client_20,AAPL.US,11,702.49,Food,Canada,Stock
Client_20,PEP.US,5,724.79,Utilities,Canada,Stock
Client_20,ADBE.US,16,1310.7,Food,Netherlands,ETF
Client_20,PFE.US,14,1324.13,Semiconductors,USA,Bond
Client_20,BAC.US,13,693.2,Entertainment,Taiwan,Bond
Client_21,PFE.US,18,432.78,Healthcare,Netherlands,Bond
Client_21,KO.US,18,889.39,Consumer,Germany,Stock
Client_21,PEP.US,9,349.97,Energy,Taiwan,Stock
Client_21,GOOGL.US,6,824.69,Auto,Japan,ETF
Client_21,BAC.US,16,1199.82,Semiconductors,Netherlands,Bond
Client_21,MCD.US,10,352.14,Semiconductors,Canada,Bond
Client_22,SBUX.US,11,665.47,Tech,Germany,Bond
Client_22,ADBE.US,13,1264.97,Consumer,Italy,ETF
Client_22,BAC.US,13,414.59,Consumer,Australia,ETF
Client_22,MCD.US,19,404.58,Aerospace,Canada,ETF
Client_22,V.US,3,273.37,Semiconductors,France,Stock
Client_23,TSLA.US,10,270.75,Aerospace,Netherlands,Stock
Client_23,AAPL.US,20,1344.3,Utilities,Netherlands,Bond
Client_23,PFE.US,12,380.32,Entertainment,Germany,Stock
Client_23,CRM.US,14,493.27,Entertainment,Brazil,ETF
Client_23,INTU.US,12,818.46,Finance,Netherlands,Bond
Client_23,XOM.US,13,315.58,Healthcare,Australia,Bond
Client_23,MCD.US,8,1378.11,Auto,USA,Stock
Client_24,XOM.US,6,67.99,Utilities,UK,Bond
Client_24,MCD.US,6,531.34,Consumer,Taiwan,Bond
Client_24,AAPL.US,15,1113.91,Energy,Brazil,ETF
Client_24,BAC.US,14,623.0,Entertainment,France,ETF
Client_24,SBUX.US,16,613.95,Food,Japan,ETF
Client_25,BAC.US,10,516.73,Food,Brazil,ETF
Client_25,ADBE.US,7,1468.0,Tech,Australia,Bond
Client_25,V.US,2,405.41,Semiconductors,USA,ETF
Client_25,SBUX.US,12,754.15,Healthcare,China,Bond
Client_25,TSLA.US,10,1161.89,Entertainment,USA,ETF
Client_26,KO.US,15,1035.54,Real Estate,Canada,ETF
Client_26,SBUX.US,5,1425.52,Healthcare,France,ETF
Client_26,MCD.US,2,1221.74,Tech,UK,Bond
Client_26,AAPL.US,16,1331.4,Entertainment,Canada,Bond
Client_26,CRM.US,4,866.15,Real Estate,China,Stock
Client_27,JNJ.US,2,509.99,Auto,Brazil,Bond
Client_27,ADBE.US,15,248.29,Finance,Japan,Stock
Client_27,TSLA.US,16,1353.51,Aerospace,Japan,ETF
Client_27,CRM.US,7,304.83,Entertainment,USA,Bond
Client_27,PFE.US,14,691.7,Tech,UK,Bond
Client_28,INTU.US,6,217.65,Aerospace,Brazil,Bond
Client_28,MSFT.US,4,1220.34,Semiconductors,France,Bond
Client_28,AAPL.US,18,273.81,Food,Canada,Stock
Client_28,V.US,12,327.86,Healthcare,Germany,Bond
Client_28,JPM.US,7,201.9,Auto,Italy,Bond
Client_29,AAPL.US,1,821.51,Food,Italy,Bond
Client_29,XOM.US,19,446.4,Real Estate,Brazil,Stock
Client_29,BAC.US,5,1067.27,Consumer,Brazil,Stock
Client_29,AMZN.US,15,805.34,Healthcare,France,Bond
Client_29,JPM.US,10,1339.12,Food,UK,Bond
Client_29,MSFT.US,12,1193.78,Consumer,France,Stock
Client_30,SBUX.US,20,1479.36,Consumer,Australia,Stock
Client_30,JPM.US,20,173.45,Real Estate,Netherlands,Bond
Client_30,AMZN.US,19,868.13,Food,China,ETF
Client_30,XOM.US,5,1004.47,Energy,Germany,Bond
Client_30,MSFT.US,8,838.4,Energy,Japan,Stock
Client_31,JPM.US,14,1179.54,Aerospace,Netherlands,Stock
Client_31,KO.US,9,768.66,Semiconductors,Canada,Bond
Client_31,INTU.US,14,344.83,Tech,Australia,Bond
Client_31,SBUX.US,13,911.53,Aerospace,Japan,ETF
Client_31,AMZN.US,12,301.93,Tech,France,Bond
Client_31,CRM.US,15,1363.29,Finance,France,Bond
Client_32,AMZN.US,18,434.02,Tech,Taiwan,Bond
Client_32,CRM.US,8,1296.52,Real Estate,UK,Bond
Client_32,KO.US,2,563.37,Semiconductors,Australia,Bond
Client_32,INTU.US,2,1075.6,Auto,Australia,Bond
Client_32,JPM.US,13,1446.98,Food,Japan,Bond
Client_33,AMZN.US,19,276.63,Aerospace,Australia,Stock
Client_33,INTU.US,3,737.2,Entertainment,Brazil,ETF
Client_33,KO.US,13,1369.18,Semiconductors,Italy,ETF
Client_33,SBUX.US,12,1478.95,Healthcare,USA,Bond
Client_34,INTU.US,9,518.26,Semiconductors,China,Stock
